name,review_count,rating,phone,display_address,image_url,url,categories,display_phone,price,longitude,latitude,neighborhood,region,city,country,state,zip_code,address1,address2,address3,alias,id,is_closed,update_date,tag
Malecon Restaurant,726,4.0,+12129273812,"4141 Broadway, New York, NY 10033",https://s3-media1.fl.yelpcdn.com/bphoto/Rbb6T8028Zy6_gEo-A1HIA/o.jpg,https://www.yelp.com/biz/malecon-restaurant-new-york-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,latin-Latin American;breakfast_brunch-Breakfast & Brunch;dominican-Dominican;,(212) 927-3812,$$,-73.93882,40.84651,Inwood,Manhattan,New York,US,NY,10033,4141 Broadway,,,malecon-restaurant-new-york-2,hw8ziubXsFocun6KR04VVg,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Trattoria Zero Otto Nove,791,4.0,+17182201027,"2357 Arthur Ave, Bronx, NY 10458",https://s3-media2.fl.yelpcdn.com/bphoto/lvghehU8tD0cYZgOmxbLWQ/o.jpg,https://www.yelp.com/biz/trattoria-zero-otto-nove-bronx?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,italian-Italian;pizza-Pizza;,(718) 220-1027,$$,-73.888474,40.854779,Inwood,Manhattan,Bronx,US,NY,10458,2357 Arthur Ave,,,trattoria-zero-otto-nove-bronx,tLZfepIfSf0a80zHQTbTGQ,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Tampopo Ramen,421,4.0,+12129230575,"1 Bennett Ave, New York, NY 10033",https://s3-media1.fl.yelpcdn.com/bphoto/EOoVXDWqNeVouY_hjwOeMg/o.jpg,https://www.yelp.com/biz/tampopo-ramen-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,ramen-Ramen;,(212) 923-0575,$$,-73.936309,40.850719,Inwood,Manhattan,New York,US,NY,10033,1 Bennett Ave,,,tampopo-ramen-new-york,7lv8jYYurEBFRglhPYALkw,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Terravita,217,4.5,+16463704371,"4193 Broadway, New York, NY 10033",https://s3-media4.fl.yelpcdn.com/bphoto/arqS_5vx50DQ-6LnWWotlQ/o.jpg,https://www.yelp.com/biz/terravita-new-york-3?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,breakfast_brunch-Breakfast & Brunch;tradamerican-American (Traditional);cocktailbars-Cocktail Bars;,(646) 370-4371,$$,-73.93803,40.84807,Inwood,Manhattan,New York,US,NY,10033,4193 Broadway,,,terravita-new-york-3,5gcrlif2enGxj7eKAoz-5g,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Kingsbridge Social Club,224,4.5,+13473465180,"3625 Kingsbridge Ave, Bronx, NY 10463",https://s3-media2.fl.yelpcdn.com/bphoto/3uvTUDilkc5m-AFcPyYnBg/o.jpg,https://www.yelp.com/biz/kingsbridge-social-club-bronx-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,"pizza-Pizza;sandwiches-Sandwiches;beer_and_wine-Beer, Wine & Spirits;",(347) 346-5180,$$,-73.90194,40.88455,Inwood,Manhattan,Bronx,US,NY,10463,3625 Kingsbridge Ave,,,kingsbridge-social-club-bronx-2,6B3iu_WSfyZU2fqSH1GTzQ,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Aoyu Sushi,253,4.5,+17188846633,"3532 A Johnson Ave, Bronx, NY 10463",https://s3-media4.fl.yelpcdn.com/bphoto/zY0dYQ9sC0c4Jwawg94DQg/o.jpg,https://www.yelp.com/biz/aoyu-sushi-bronx?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,japanese-Japanese;sushi-Sushi Bars;salad-Salad;,(718) 884-6633,$$,-73.9096909,40.8859634,Inwood,Manhattan,Bronx,US,NY,10463,3532 A Johnson Ave,,,aoyu-sushi-bronx,5qF6oqYOeivUbsVf1MsQAA,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Cañave,109,4.0,+16468500159,"4716 Broadway, New York, NY 10040",https://s3-media4.fl.yelpcdn.com/bphoto/4vlKmBGCFhsj_J3pEuiQEQ/o.jpg,https://www.yelp.com/biz/ca%C3%B1ave-new-york-6?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,bars-Bars;mexican-Mexican;,(646) 850-0159,$$,-73.9289,40.86445,Inwood,Manhattan,New York,US,NY,10040,4716 Broadway,,,cañave-new-york-6,0gg9v2DnXapTA6YJm3JMkQ,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Casa Della Mozzarella Italian Deli,192,5.0,+17183643867,"604 E 187th St, Bronx, NY 10458",https://s3-media2.fl.yelpcdn.com/bphoto/c0t2EMrrxCH18vM-X1n82Q/o.jpg,https://www.yelp.com/biz/casa-della-mozzarella-italian-deli-bronx?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,delis-Delis;cheese-Cheese Shops;,(718) 364-3867,$$,-73.88742,40.85533,Inwood,Manhattan,Bronx,US,NY,10458,604 E 187th St,,,casa-della-mozzarella-italian-deli-bronx,NNvdMOswZuJ0UUtpP1ievw,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Menya Sandaime,782,4.0,+12014824141,"1638 Parker Ave, Fort Lee, NJ 07024",https://s3-media4.fl.yelpcdn.com/bphoto/-iyyAmvet_rW0glnanL0nQ/o.jpg,https://www.yelp.com/biz/menya-sandaime-fort-lee?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,japanese-Japanese;noodles-Noodles;soup-Soup;,(201) 482-4141,$$,-73.9677057,40.849738,Inwood,Manhattan,Fort Lee,US,NJ,07024,1638 Parker Ave,,,menya-sandaime-fort-lee,QoEopgcby68Pyv1l52yiBg,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Leche Y Miel Restaurant,311,4.0,+17187085787,"5761 Broadway, Bronx, NY 10463",https://s3-media2.fl.yelpcdn.com/bphoto/WKeKjKGEP9WicikGnyQ0Mw/o.jpg,https://www.yelp.com/biz/leche-y-miel-restaurant-bronx?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,comfortfood-Comfort Food;dominican-Dominican;juicebars-Juice Bars & Smoothies;,(718) 708-5787,$$,-73.90183,40.88373,Inwood,Manhattan,Bronx,US,NY,10463,5761 Broadway,,,leche-y-miel-restaurant-bronx,I1AqEw-O6spamgtJLNPjBg,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Tannat,52,4.5,+12128070672,"4736 Broadway, New York, NY 10040",https://s3-media4.fl.yelpcdn.com/bphoto/p05AegmKalPhrba3YomZNg/o.jpg,https://www.yelp.com/biz/tannat-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,wine_bars-Wine Bars;tapasmallplates-Tapas/Small Plates;grocery-Grocery;,(212) 807-0672,$$,-73.9282702747694,40.8649436583596,Inwood,Manhattan,New York,US,NY,10040,4736 Broadway,,,tannat-new-york,ZLkX44TyrF92pjRqBvpuig,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Harlem Public,1014,4.0,+12129399404,"3612 Broadway, New York, NY 10031",https://s3-media2.fl.yelpcdn.com/bphoto/qcYD7KI9sC6gdunBfURA7Q/o.jpg,https://www.yelp.com/biz/harlem-public-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,newamerican-American (New);pubs-Pubs;burgers-Burgers;,(212) 939-9404,$$,-73.9484412254424,40.828717774457,Inwood,Manhattan,New York,US,NY,10031,3612 Broadway,,,harlem-public-new-york,zWem2SAbFc7lIYR2y9DE0g,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Pocion,172,4.5,+19174727336,"704 W 177th St, New York, NY 10033",https://s3-media4.fl.yelpcdn.com/bphoto/r8aAb-3Beg8hETPoG_75oQ/o.jpg,https://www.yelp.com/biz/pocion-new-york-6?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,vegan-Vegan;lounges-Lounges;cocktailbars-Cocktail Bars;,(917) 472-7336,$$,-73.9384309485114,40.8475749396196,Inwood,Manhattan,New York,US,NY,10033,704 W 177th St,,,pocion-new-york-6,9wrSQVOzd-Jxa9wPltjVCw,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Cafe Buunni,129,4.0,+12125688700,"213 Pinehurst Ave, New York, NY 10033",https://s3-media2.fl.yelpcdn.com/bphoto/p16srMZhpij6pElYaVeSog/o.jpg,https://www.yelp.com/biz/cafe-buunni-new-york-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,coffee-Coffee & Tea;coffeeroasteries-Coffee Roasteries;desserts-Desserts;,(212) 568-8700,$,-73.9377301409453,40.8551457692476,Inwood,Manhattan,New York,US,NY,10033,213 Pinehurst Ave,,,cafe-buunni-new-york-2,ciAah2_V_2km3K4RrXresA,False,"06/09/2021, 00:44",desserts
Gino's Pastry Shop,96,4.5,+17185843558,"580 E 187th St, Bronx, NY 10458",https://s3-media2.fl.yelpcdn.com/bphoto/4ZYghncqM565DKK9uRerWA/o.jpg,https://www.yelp.com/biz/ginos-pastry-shop-bronx?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,bakeries-Bakeries;desserts-Desserts;,(718) 584-3558,$$,-73.88819,40.855648,Inwood,Manhattan,Bronx,US,NY,10458,580 E 187th St,,,ginos-pastry-shop-bronx,mA07WPkSboPIgwwniQkaQg,False,"06/09/2021, 00:44",desserts
Seawalk Restaurant,142,4.0,+12125689014,"261 Dyckman St, New York, NY 10034",https://s3-media1.fl.yelpcdn.com/bphoto/MGERcWWmCoIly8Qu6EtT_A/o.jpg,https://www.yelp.com/biz/seawalk-restaurant-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,seafood-Seafood;breakfast_brunch-Breakfast & Brunch;cocktailbars-Cocktail Bars;,(212) 568-9014,$$,-73.92837,40.86667,Inwood,Manhattan,New York,US,NY,10034,261 Dyckman St,,,seawalk-restaurant-new-york,1g2MUmzPHrDPcPio62iV9w,False,"06/09/2021, 00:44","bars,beergardens"
Wahizza,135,4.0,+12128378088,"4455 Broadway, New York, NY 10040",https://s3-media4.fl.yelpcdn.com/bphoto/H24bs4VNRPWthxxLP5ZkrQ/o.jpg,https://www.yelp.com/biz/wahizza-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,pizza-Pizza;,(212) 837-8088,$$,-73.93173949999999,40.8575119,Fort George,Manhattan,New York,US,NY,10040,4455 Broadway,,,wahizza-new-york,bx-XYt1nO49jgtItEsqrxQ,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
La Cabana Salvadoreña,144,4.0,+12129287872,"4384 Broadway, New York, NY 10040",https://s3-media3.fl.yelpcdn.com/bphoto/g_6YXwcfFQWBDoC44QZmXg/o.jpg,https://www.yelp.com/biz/la-cabana-salvadore%C3%B1a-new-york-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,salvadoran-Salvadoran;,(212) 928-7872,$,-73.933486,40.854478,Fort George,Manhattan,New York,US,NY,10040,4384 Broadway,,,la-cabana-salvadoreña-new-york-2,LlSSa98PQUM8gsnam9lPPQ,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Grito Mexican Grill,194,4.0,+12127950700,"1555 Saint Nicholas Ave, New York, NY 10040",https://s3-media2.fl.yelpcdn.com/bphoto/Ov2xo2CatyiM5b0YnDMYfg/o.jpg,https://www.yelp.com/biz/grito-mexican-grill-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,mexican-Mexican;,(212) 795-0700,$$,-73.93087,40.85355,Fort George,Manhattan,New York,US,NY,10040,1555 Saint Nicholas Ave,,,grito-mexican-grill-new-york,n9NAUB6ivkk45bUz3nm2AA,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Fresco's Pizzeria,205,4.0,+12127402737,"804 W 187th St, New York, NY 10033",https://s3-media3.fl.yelpcdn.com/bphoto/Tqg515dmNE_8N60XnljBEA/o.jpg,https://www.yelp.com/biz/frescos-pizzeria-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,pizza-Pizza;,(212) 740-2737,$,-73.9372547647758,40.8551130123675,Fort George,Manhattan,New York,US,NY,10033,804 W 187th St,,,frescos-pizzeria-new-york,eCiAjcDgH68vx334vJsgrw,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Tacos El Paisa,90,4.0,+19175210972,"1548 Saint Nicholas Ave, New York, NY 10040",https://s3-media3.fl.yelpcdn.com/bphoto/QBJ0l7atovt8UMUiYAafNg/o.jpg,https://www.yelp.com/biz/tacos-el-paisa-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,mexican-Mexican;,(917) 521-0972,$,-73.9306442,40.8533143,Fort George,Manhattan,New York,US,NY,10040,1548 Saint Nicholas Ave,,,tacos-el-paisa-new-york,0IFd_nGY2l_Miai4n7ifTA,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
The Pandering Pig,120,4.0,+12127813124,"209 Pinehurst Ave, New York, NY 10033",https://s3-media3.fl.yelpcdn.com/bphoto/O1bIVY6Imrs0K5b8hjZorw/o.jpg,https://www.yelp.com/biz/the-pandering-pig-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,newamerican-American (New);french-French;wine_bars-Wine Bars;,(212) 781-3124,$$,-73.937599,40.855144,Fort George,Manhattan,New York,US,NY,10033,209 Pinehurst Ave,,,the-pandering-pig-new-york,WA6HwJ3UlGWWCeJdOTlLWw,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Le Chéile,382,4.0,+12127403111,"839 W 181st St, New York, NY 10033",https://s3-media2.fl.yelpcdn.com/bphoto/ZUBid6xOThIaoJp31WNxyg/o.jpg,https://www.yelp.com/biz/le-ch%C3%A9ile-new-york-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,irish-Irish;pubs-Pubs;,(212) 740-3111,$$,-73.9399689480721,40.8514803804586,Fort George,Manhattan,New York,US,NY,10033,839 W 181st St,,,le-chéile-new-york-2,hpzm2ZMMccvsm3etCxnJEw,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
SUROSS Thai Bistro,206,4.5,+12127950792,"4131 Broadway, New York, NY 10033",https://s3-media3.fl.yelpcdn.com/bphoto/XmGSBRPA_qjqkLM9jL1MXA/o.jpg,https://www.yelp.com/biz/suross-thai-bistro-new-york-4?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,thai-Thai;seafood-Seafood;soup-Soup;,(212) 795-0792,$,-73.9387367,40.846016,Fort George,Manhattan,New York,US,NY,10033,4131 Broadway,,,suross-thai-bistro-new-york-4,LIsCe_l7kUlv2cUs6AxNQQ,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Manolo Tapas,275,4.0,+12129239100,"4165 Broadway, New York, NY 10033",https://s3-media1.fl.yelpcdn.com/bphoto/WWlj7DCL81tsOrXQ3l0lfQ/o.jpg,https://www.yelp.com/biz/manolo-tapas-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,tapas-Tapas Bars;spanish-Spanish;cocktailbars-Cocktail Bars;,(212) 923-9100,$$,-73.93837,40.84713,Fort George,Manhattan,New York,US,NY,10033,4165 Broadway,,,manolo-tapas-new-york,Sq_rG-TCyxnajp6jae89SA,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Tasty Deli,285,4.0,+12129230700,"4020 Broadway, New York, NY 10032",https://s3-media1.fl.yelpcdn.com/bphoto/Qxe89AHP3-XojhjxA0tNgA/o.jpg,https://www.yelp.com/biz/tasty-deli-new-york-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,delis-Delis;sandwiches-Sandwiches;,(212) 923-0700,$,-73.9390395039113,40.8417636163985,Fort George,Manhattan,New York,US,NY,10032,4020 Broadway,,,tasty-deli-new-york-2,qwUPVBeV6oLdiCKHQvru5w,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Chicken Ranch,98,4.5,+16469228564,"315 Audubon Ave, New York, NY 10033",https://s3-media2.fl.yelpcdn.com/bphoto/2SkyuwSXBidMupQeTEQ0yg/o.jpg,https://www.yelp.com/biz/chicken-ranch-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,spanish-Spanish;greek-Greek;chickenshop-Chicken Shop;,(646) 922-8564,$$,-73.9324,40.84839,Fort George,Manhattan,New York,US,NY,10033,315 Audubon Ave,,,chicken-ranch-new-york,zQjaTAxYSKpNNj0F4kgjXQ,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Cafe Bark,58,4.5,+16466680962,"833 W 181st St, New York, NY 10033",https://s3-media1.fl.yelpcdn.com/bphoto/RBpkUj4ODHG2N5ifnoFCvA/o.jpg,https://www.yelp.com/biz/cafe-bark-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,cafes-Cafes;petstore-Pet Stores;,(646) 668-0962,$,-73.9398384015253,40.8513550757183,Fort George,Manhattan,New York,US,NY,10033,833 W 181st St,,,cafe-bark-new-york,wOcmiJaW-1vhPmt-4kJ6Pw,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
The Uptown Garrison,139,4.0,+19172614680,"821 W 181st, New York, NY 10033",https://s3-media3.fl.yelpcdn.com/bphoto/MIBbLDpXkgy7Dt0hd8w1jA/o.jpg,https://www.yelp.com/biz/the-uptown-garrison-new-york-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,coffee-Coffee & Tea;pizza-Pizza;bars-Bars;,(917) 261-4680,$$,-73.9392676530849,40.8512380090093,Fort George,Manhattan,New York,US,NY,10033,821 W 181st,,,the-uptown-garrison-new-york-2,CdqIBnH7CYmBJd13Op855A,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
T-Swirl Crêpe,211,4.5,+12013638838,"244 Main St, Fort Lee, NJ 07024",https://s3-media3.fl.yelpcdn.com/bphoto/pK1JUcuU0QoX_iwE-Fyf3w/o.jpg,https://www.yelp.com/biz/t-swirl-cr%C3%AApe-fort-lee-4?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,creperies-Creperies;gluten_free-Gluten-Free;desserts-Desserts;,(201) 363-8838,$,-73.9719611406326,40.8517874032259,Fort George,Manhattan,Fort Lee,US,NJ,07024,244 Main St,,,t-swirl-crêpe-fort-lee-4,NSSINPz7_s65pFBS2iZFjQ,False,"06/09/2021, 00:44",desserts
New Golden Star,106,4.0,+12129285454,"4247 Broadway, New York, NY 10033",https://s3-media1.fl.yelpcdn.com/bphoto/LeiDJoQlsgWAg2RHT2hY8g/o.jpg,https://www.yelp.com/biz/new-golden-star-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,chinese-Chinese;,(212) 928-5454,$$,-73.9362273,40.8498685,Washington Heights,Manhattan,New York,US,NY,10033,4247 Broadway,,,new-golden-star-new-york,wPL0epJzosoFRYox1a5lvA,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Golan Heights,73,4.0,+12127957842,"2553 Amsterdam Ave, New York, NY 10033",https://s3-media4.fl.yelpcdn.com/bphoto/ZrSVSkr2hygysECxPCZBPQ/o.jpg,https://www.yelp.com/biz/golan-heights-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,mideastern-Middle Eastern;kosher-Kosher;,(212) 795-7842,$$,-73.928109,40.85147,Washington Heights,Manhattan,New York,US,NY,10033,2553 Amsterdam Ave,,,golan-heights-new-york,BU_GtPGTCy5KiJ6g8Ltdwg,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Aladdain Grill and Rice,80,4.0,+12122560701,"736 W 181st St, New York, NY 10033",https://s3-media1.fl.yelpcdn.com/bphoto/6gYRDq0kq1RxVqmzQDJZIw/o.jpg,https://www.yelp.com/biz/aladdain-grill-and-rice-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,mediterranean-Mediterranean;mideastern-Middle Eastern;,(212) 256-0701,$,-73.9374584504511,40.85054324050193,Washington Heights,Manhattan,New York,US,NY,10033,736 W 181st St,,,aladdain-grill-and-rice-new-york,0LhrOS_zzu-MlIwmN9ljoA,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Dinosaur Bar-B-Que,3125,4.0,+12126941777,"700 W 125th St, New York, NY 10027",https://s3-media1.fl.yelpcdn.com/bphoto/YWMehMtfQu57zztvCNr3jQ/o.jpg,https://www.yelp.com/biz/dinosaur-bar-b-que-new-york-4?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,bbq-Barbeque;musicvenues-Music Venues;,(212) 694-1777,$$,-73.9608729269837,40.818098338924,Washington Heights,Manhattan,New York,US,NY,10027,700 W 125th St,,,dinosaur-bar-b-que-new-york-4,XzUW9MvEGOFs9_aNj11j2Q,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Sweet Life Pastry,128,4.5,+12123040265,"3887 Broadway, New York, NY 10032",https://s3-media1.fl.yelpcdn.com/bphoto/eMhQ75mR-M6qogRI5S_Ltw/o.jpg,https://www.yelp.com/biz/sweet-life-pastry-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,bakeries-Bakeries;mexican-Mexican;customcakes-Custom Cakes;,(212) 304-0265,$,-73.9426190258619,40.8375109438682,Washington Heights,Manhattan,New York,US,NY,10032,3887 Broadway,,,sweet-life-pastry-new-york,lxKFLdnWRglNVQg7O20-RQ,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
GoGo-Gi,191,4.0,+12125430922,"3908 Broadway, New York, NY 10032",https://s3-media3.fl.yelpcdn.com/bphoto/G24uJ6XOAO75lTokuvjyEQ/o.jpg,https://www.yelp.com/biz/gogo-gi-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,korean-Korean;ramen-Ramen;,(212) 543-0922,$$,-73.94171,40.83794,Washington Heights,Manhattan,New York,US,NY,10032,3908 Broadway,,,gogo-gi-new-york,SwydWCzIZ_bSp-8HeM4DTA,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
The Handpulled Noodle,894,4.0,+19172620213,"3600 Broadway, Ste 3, New York, NY 10031",https://s3-media2.fl.yelpcdn.com/bphoto/zk3hE3qrROv4_UAekmmzlQ/o.jpg,https://www.yelp.com/biz/the-handpulled-noodle-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,chinese-Chinese;noodles-Noodles;,(917) 262-0213,$$,-73.948674,40.828384,Washington Heights,Manhattan,New York,US,NY,10031,3600 Broadway,Ste 3,,the-handpulled-noodle-new-york,NebgteFykeM1gwiVgPcCHw,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
Jacob's Pickles,4428,4.0,+12124705566,"509 Amsterdam Ave, New York, NY 10024",https://s3-media1.fl.yelpcdn.com/bphoto/yU9q4U1WSk6diDF0dcA9ag/o.jpg,https://www.yelp.com/biz/jacobs-pickles-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,comfortfood-Comfort Food;southern-Southern;tradamerican-American (Traditional);,(212) 470-5566,$$,-73.9755284786224,40.7866504411994,Washington Heights,Manhattan,New York,US,NY,10024,509 Amsterdam Ave,,,jacobs-pickles-new-york,xt4sa64WOrpJvZBDPNPNYg,False,"06/09/2021, 00:44","restaurants,dancerestaurants"
